image_id,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,tag1,tag2,tag3
282939,20,54,64,34,65,60,78,90,40,20,2,7,437
428629,0,6,16,19,77,70,44,78,30,0,2,0,587
745312,0,6,12,18,41,40,62,90,110,10,14,53,959
605840,0,0,4,16,57,39,20,30,0,10,14,20,762
168303,10,30,92,71,88,27,22,0,20,10,2,20,322
177335,10,18,60,51,81,54,38,36,40,10,2,14,340
468786,10,0,8,28,78,71,60,102,40,30,10,0,635
781947,10,30,36,22,56,47,30,78,30,0,14,15,1021
857520,10,0,4,20,50,50,20,18,20,10,14,15,1164
368687,20,30,52,42,73,36,18,24,0,0,14,0,527
607169,10,24,64,38,61,25,10,18,10,0,10,20,768
508065,0,6,4,8,25,65,86,114,50,40,14,27,679
147454,20,12,16,20,59,86,172,270,200,130,2,20,309
667223,0,0,12,8,32,67,96,180,130,50,14,35,844
71771,0,24,92,29,55,72,120,108,100,50,14,0,211
167812,10,6,36,43,86,54,50,60,0,0,14,28,322
238650,10,6,36,42,79,38,18,18,30,10,14,27,385
242691,0,6,8,12,49,53,102,132,160,60,2,33,391
113537,20,18,56,37,83,54,48,42,30,30,10,25,264
31483,0,12,28,10,35,34,54,84,80,10,14,15,124
456601,0,0,0,12,36,54,54,72,90,30,14,27,615
142620,10,18,44,30,71,84,82,144,80,50,10,0,304
139351,10,60,72,33,74,62,100,150,170,50,14,38,302
921557,0,12,8,16,36,59,76,108,120,40,14,0,1301
419872,10,24,56,43,83,47,34,42,20,30,14,0,576
922455,0,6,4,14,42,36,36,42,20,10,14,28,1293
772318,0,12,52,30,137,163,210,228,70,50,14,28,1005
803129,0,0,4,5,23,55,64,72,40,0,14,27,1045
67560,10,6,40,33,57,47,50,30,30,10,14,15,195
83376,0,24,40,38,61,40,18,36,10,0,1,23,226
512439,20,6,12,25,72,56,56,96,90,60,14,46,682
168288,0,0,24,23,69,70,94,78,80,50,14,28,322
343110,10,30,16,19,66,76,90,144,90,20,10,12,503
641314,0,0,44,19,74,64,62,90,10,0,2,4,811
617254,0,6,8,13,46,59,52,18,30,20,14,15,769
638583,10,12,48,35,75,65,70,72,20,20,10,21,808
415563,20,30,52,45,72,45,38,42,0,30,2,5,572
845874,0,6,20,9,31,53,38,78,50,0,14,35,1151
627115,20,18,24,41,62,39,24,36,30,0,14,0,783
483634,0,0,20,20,51,58,56,108,70,30,10,23,648
905964,0,6,28,16,57,28,12,24,0,0,14,15,1250
374009,30,30,24,24,61,75,50,54,30,0,2,20,535
663195,0,6,12,25,44,37,52,84,70,40,14,15,840
144371,30,78,200,100,77,48,22,48,10,20,12,14,307
841211,40,30,76,26,47,54,90,84,40,60,14,0,1143
470111,0,0,32,27,62,46,48,30,30,10,14,0,638
908898,40,90,136,42,42,14,4,6,10,10,14,27,1267
916017,20,18,56,31,58,23,4,6,10,10,14,15,1287
359973,0,24,32,18,52,49,76,150,170,120,14,40,523
604976,0,0,4,4,28,42,64,42,20,20,14,27,751
263135,0,18,56,50,98,66,42,72,30,10,10,39,413
850859,0,42,48,35,84,53,26,36,10,30,10,27,1163
694349,0,6,24,17,39,66,54,120,90,40,14,19,882
86521,10,42,80,52,76,73,68,108,40,50,7,14,231
239220,0,12,32,34,89,31,24,12,20,10,20,23,385
814807,0,18,32,24,37,52,58,36,110,40,7,14,1080
136587,0,18,24,19,72,96,170,300,160,110,7,14,296
623275,0,24,72,48,83,48,22,54,90,10,2,0,788
801377,80,54,100,50,63,21,10,0,0,0,23,39,1053
912211,0,0,4,11,19,48,52,66,50,20,14,0,1263
13231,0,18,36,23,31,22,12,24,10,20,8,10,71
476996,10,0,16,27,80,49,14,18,0,10,2,20,631
29174,10,12,20,21,54,52,74,126,60,40,10,20,117
496136,30,48,68,62,92,52,36,42,20,20,14,38,662
430347,10,0,36,16,55,51,60,66,20,0,14,0,589
475494,0,0,8,3,27,41,110,228,100,110,14,27,642
269730,0,30,104,43,97,48,14,42,30,0,7,14,421
459789,10,18,60,37,65,53,40,54,70,30,14,35,627
925630,0,24,32,16,54,33,34,24,40,0,10,0,1315
233869,20,42,60,40,59,61,42,102,50,10,14,20,380
792801,0,0,28,4,40,40,38,42,20,0,14,15,1032
775789,0,0,12,15,45,41,44,42,30,10,14,28,1003
263580,0,18,36,30,49,63,102,192,190,80,10,24,413
150409,0,12,12,27,71,55,70,78,30,20,14,33,314
311724,0,0,4,7,32,48,114,198,170,80,14,28,469
296134,0,0,40,31,68,90,98,156,140,70,14,36,453
812578,0,6,12,18,46,45,30,36,10,20,14,15,1076
430293,0,0,8,11,27,55,86,156,60,50,2,0,589
635284,10,0,24,23,80,88,50,108,20,0,2,20,806
615744,10,30,48,32,63,34,40,54,0,10,1,14,778
928252,10,18,40,15,49,55,46,84,10,20,14,0,1322
943926,20,6,56,33,54,25,16,24,20,30,10,21,1368
761231,30,12,32,20,55,62,40,72,10,0,14,15,989
89184,300,240,252,69,63,21,10,18,10,20,14,15,233
173374,0,12,52,29,86,87,140,204,300,90,2,20,335
693726,10,12,16,26,72,29,28,18,0,10,14,23,871
824088,0,6,4,5,47,44,58,36,10,0,14,27,1097
695468,0,18,8,10,38,48,88,114,130,50,14,15,887
916263,0,0,8,11,40,60,48,60,20,10,14,15,1279
692460,10,60,72,53,70,23,28,30,30,0,14,0,882
832370,0,0,0,11,59,49,42,12,10,20,14,15,1112
858129,0,36,40,13,55,63,46,42,60,40,2,20,1176
274160,10,24,36,28,73,100,172,330,250,120,2,16,428
741412,0,12,28,21,72,33,10,12,10,0,14,0,952
178565,0,6,24,26,90,65,64,54,20,30,2,7,340
769839,20,0,12,7,31,48,78,174,190,50,2,14,1002
921066,0,6,16,12,37,43,52,42,30,0,10,11,1300
12024040,100,0,0,0,0,0,0,0,0,0,0,0,0
137204,10,6,28,22,52,55,56,60,20,30,10,20,299
502564,0,0,28,27,57,54,44,36,40,20,14,21,664
833632,20,6,12,13,40,57,102,174,100,70,20,23,1124
58321,0,6,24,16,34,44,84,150,110,110,14,35,183
879986,140,132,88,53,34,8,4,0,10,0,10,16,1210
275837,30,30,76,34,76,67,68,96,50,30,14,23,429
332370,60,102,76,80,91,40,40,36,20,20,2,0,492
455943,0,0,16,32,66,27,20,30,20,10,10,21,615
288828,10,6,36,26,72,52,56,30,20,20,16,23,431
51849,0,54,72,52,72,35,22,24,0,10,11,23,163
64730,10,18,80,39,93,70,66,108,40,10,1,14,199
582254,30,30,88,50,51,18,14,0,20,0,10,20,736
752974,0,0,4,10,32,61,66,72,80,90,14,53,972
753228,0,0,8,19,81,24,40,30,10,10,14,0,972
403182,10,36,56,50,64,33,16,30,0,0,14,21,551
405343,10,12,44,41,59,38,26,6,10,30,14,15,564
564625,0,6,12,21,61,38,30,24,0,0,14,15,707
368427,0,12,20,22,62,72,46,42,50,10,1,2,527
96064,30,48,116,57,55,25,12,24,0,0,2,18,243
873683,0,0,8,24,62,46,24,36,20,0,14,21,1201
843793,0,12,12,7,24,47,68,78,80,20,2,20,1147
861045,40,96,84,36,83,62,52,66,20,10,2,0,1182
340196,20,6,16,18,75,89,102,150,110,70,14,0,501
818441,0,0,12,13,52,47,32,12,10,0,14,53,1075
134782,10,6,32,39,108,98,88,168,70,80,14,0,296
286875,50,12,44,26,61,45,48,66,30,30,10,12,441
808047,20,18,48,36,60,27,8,18,0,0,14,31,1060
263953,0,24,72,52,112,56,40,42,20,0,14,0,401
279947,0,12,4,3,20,47,120,192,270,70,14,0,431
646177,10,12,40,23,71,57,80,78,60,20,10,39,816
143464,50,156,256,96,80,27,14,42,30,10,10,21,307
69949,110,60,116,53,77,46,56,24,50,30,10,20,207
808040,100,0,0,0,0,0,0,0,0,0,0,0,0
926864,30,30,20,14,59,62,54,102,20,30,14,15,1319
443937,0,0,0,6,33,45,104,150,100,80,14,21,596
160435,0,6,36,56,87,30,10,6,0,0,14,0,321
738658,20,30,80,35,95,37,22,30,20,20,2,14,947
40760,0,24,44,25,38,60,122,198,170,70,2,21,145
214825,0,12,52,33,83,76,98,150,70,50,14,0,367
418871,20,18,28,48,81,64,36,54,10,10,14,15,575
601105,0,12,24,20,32,44,74,72,90,50,1,14,757
832035,0,0,4,13,61,45,30,24,10,0,14,15,1120
861763,100,48,108,68,68,41,20,30,0,0,10,30,1186
185326,20,42,40,46,79,47,34,6,20,20,2,20,346
12256,30,30,40,29,67,47,36,72,20,10,14,23,64
761877,10,0,20,18,29,33,46,78,0,10,14,0,987
22868,20,42,44,32,67,51,42,48,50,30,2,8,101
136032,0,24,36,30,74,49,24,30,40,0,20,23,299
479063,10,6,52,46,87,36,14,6,10,10,2,12,644
692082,40,48,112,55,47,30,16,30,10,10,14,27,882
291497,10,6,8,21,45,43,56,114,70,90,1,10,444
940445,20,42,24,33,65,32,14,0,0,0,10,38,1357
311809,0,6,20,20,55,54,64,66,30,60,14,15,469
673518,0,18,36,30,52,37,50,30,10,20,10,18,854
18248,20,42,60,27,59,51,94,108,60,0,14,35,87
551153,20,0,28,18,37,36,18,18,10,10,14,15,706
271703,0,12,16,34,89,43,58,48,20,50,1,14,424
930217,40,72,112,56,58,18,8,6,20,10,14,21,1329
195517,20,48,68,37,70,64,58,126,50,50,14,20,353
706075,20,0,24,17,65,57,50,60,10,0,10,17,899
494094,20,12,88,64,85,41,40,90,40,30,23,35,662
296613,30,78,100,58,103,51,36,18,10,10,2,21,453
830480,0,18,32,20,65,47,34,24,40,20,14,15,1104
768491,0,0,16,10,43,50,72,24,50,0,14,27,993
405726,10,36,76,41,51,34,26,54,20,20,14,15,564
778354,0,0,4,9,39,76,60,36,90,10,20,23,1015
388017,0,18,24,44,94,57,46,54,0,10,14,0,536
570920,10,6,60,58,78,22,26,18,0,10,2,0,726
563436,0,0,8,17,19,49,50,84,20,10,14,0,707
135428,10,24,20,40,63,44,32,48,10,10,10,20,299
84591,0,18,44,43,67,47,40,54,30,0,14,0,228
628386,30,24,36,20,76,61,80,96,120,50,14,28,794
888217,10,12,28,31,66,40,22,6,0,0,14,53,1220
955298,0,0,20,21,43,43,30,36,10,0,14,0,1399
512129,10,6,36,39,71,50,50,42,50,40,14,35,682
801036,0,6,4,9,29,45,54,120,70,30,14,15,1052
541455,0,6,0,16,33,47,36,24,10,0,2,23,692
869676,50,96,128,72,69,16,6,6,10,0,14,15,1199
472087,0,0,4,9,29,57,102,114,90,30,7,14,631
436115,30,48,88,96,85,23,4,0,0,40,2,8,598
33923,0,36,44,34,39,24,28,12,10,10,7,23,128
189175,10,18,32,27,78,49,72,90,60,50,10,22,350
101868,120,210,252,105,68,20,10,24,20,0,14,0,251
10751,10,0,24,21,66,59,82,150,80,10,14,15,57
476472,20,12,16,36,83,64,36,42,20,20,14,15,640
905351,10,36,64,24,55,41,34,24,0,30,14,15,1258
303840,0,60,68,35,102,77,60,90,20,30,2,20,460
829757,30,6,28,13,69,85,94,168,60,70,10,11,1113
637565,0,12,12,13,47,52,34,24,20,0,14,27,797
295742,80,114,88,66,64,32,18,18,50,30,6,23,450
811398,0,0,36,20,48,40,14,6,0,0,2,0,1075
253021,10,30,60,57,113,74,82,78,40,10,14,15,403
96956,60,72,116,63,96,63,42,54,30,30,2,0,244
112170,50,84,88,57,94,44,28,36,20,10,14,28,266
473343,90,36,76,73,55,29,12,42,0,10,2,40,640
499140,10,6,12,15,62,82,110,168,80,40,14,15,668
158535,30,66,116,56,67,44,74,126,30,20,14,27,320
734645,0,12,12,13,72,49,40,90,60,10,21,23,939
879617,10,0,24,11,25,57,92,108,60,40,14,27,1210
859760,10,72,48,26,66,49,44,84,10,30,2,10,1179
557427,0,6,0,5,25,33,58,102,80,70,19,23,714
56134,0,12,52,20,71,53,72,162,130,60,14,15,179
555144,0,6,32,18,52,34,16,12,0,30,14,39,711
738482,0,6,12,4,12,41,90,318,300,400,14,57,947
848229,0,6,12,12,22,74,164,234,150,80,14,35,1154
10936,10,60,116,40,68,46,40,60,10,10,14,28,57
953558,0,24,48,30,78,28,6,6,10,10,10,16,1395
13873,0,0,4,2,14,24,92,306,450,360,12,14,74
875847,0,0,24,11,35,51,58,60,30,10,14,0,1193
452869,0,6,8,15,71,100,184,222,240,80,10,39,618
695172,0,12,8,13,42,48,86,102,100,70,14,0,887
547300,20,6,24,26,64,68,52,72,60,0,14,15,704
35641,0,18,32,21,40,39,22,54,10,20,2,20,132
377232,0,24,20,34,82,47,62,42,10,0,7,14,535
738345,60,84,96,53,42,8,0,0,10,0,10,20,948
33583,10,6,4,6,22,41,48,108,140,70,14,28,128
230571,10,42,68,44,67,72,88,150,90,70,2,7,377
681772,0,0,20,12,72,59,42,42,30,10,14,35,865
129228,0,6,12,14,37,53,58,66,40,20,8,10,290
799761,0,6,20,11,20,48,106,132,130,50,2,20,1051
91043,80,150,168,86,74,50,30,72,20,20,23,38,235
939266,0,0,4,3,25,41,94,138,130,60,7,14,1355
489353,10,42,52,53,64,20,10,12,0,0,23,36,656
426394,0,0,8,18,56,62,50,54,30,30,14,21,583
416910,170,186,248,66,47,13,16,18,10,0,14,48,573
695777,10,6,20,9,36,50,68,102,110,30,14,20,888
949294,0,12,52,26,50,23,10,18,10,0,1,14,1382
550567,0,0,16,27,56,55,34,90,50,30,23,29,710
308582,60,90,112,40,59,31,30,42,30,20,14,35,467
523459,20,24,68,48,76,31,20,12,10,10,14,27,687
645378,0,0,12,8,25,49,104,162,160,140,10,0,814
13758,10,6,0,14,26,31,28,24,10,0,14,15,73
712722,10,6,16,25,77,29,16,12,0,10,7,14,901
930863,10,18,24,15,47,61,76,72,40,30,12,14,1331
253771,30,48,124,76,127,53,42,42,30,0,14,15,403
517028,10,60,116,82,78,23,8,0,0,0,14,15,683
151053,20,18,36,39,72,49,38,78,30,0,15,23,314
744141,0,0,12,14,40,50,58,120,50,10,10,23,956
168050,10,18,28,23,77,70,82,126,60,30,14,28,322
420460,0,12,28,19,50,70,94,96,110,20,14,28,576
429035,0,0,0,24,63,65,84,42,70,10,14,35,587
857470,10,0,16,11,53,55,30,12,0,0,14,0,1164
258211,150,186,188,82,43,35,26,42,50,10,10,27,406
41278,30,30,96,52,60,52,62,54,40,10,10,14,145
544199,20,24,44,34,57,44,32,96,60,10,10,38,700
615801,10,18,16,29,38,31,38,60,20,30,21,23,776
113211,10,18,52,48,80,45,46,48,0,0,2,10,267
232898,0,18,44,27,84,44,46,18,20,20,10,0,378
420981,0,0,20,10,42,77,76,168,210,30,14,28,576
621368,0,6,44,13,51,64,84,78,80,50,14,15,785
35457,0,30,64,37,48,18,10,6,0,10,1,2,132
260952,80,96,172,73,59,21,4,24,0,10,2,7,410
476520,0,6,0,10,26,59,112,306,170,140,14,15,640
785217,0,18,28,25,57,49,58,60,90,40,7,14,1027
818205,20,24,44,37,45,20,14,6,0,0,15,23,1075
909199,0,0,4,9,22,44,40,90,80,20,8,14,1266
685447,0,18,36,23,96,109,150,300,160,80,14,43,870
498927,10,6,36,22,67,91,106,132,30,10,14,0,668
692721,0,6,4,13,54,51,28,66,80,0,10,0,78
445829,0,0,16,32,87,81,72,66,110,10,14,27,609
605374,0,0,0,8,55,38,20,48,0,0,14,15,751
927210,0,12,12,11,56,54,50,48,20,10,14,0,1308
229771,20,36,72,43,84,60,74,90,50,10,9,14,377
146574,30,114,120,85,98,60,40,54,20,10,10,21,309
256837,0,18,44,31,102,76,44,42,80,30,14,15,405
924875,0,0,12,8,50,44,22,24,0,10,10,14,1311
26065,70,78,144,61,54,16,10,18,0,0,14,19,110
616512,0,0,4,7,16,56,72,96,10,50,14,23,776
53643,0,18,12,19,40,51,70,30,30,10,9,23,169
105722,200,162,184,70,51,33,24,36,40,40,2,23,259
550700,0,0,16,14,47,80,46,66,30,10,14,15,708
254079,0,18,32,44,76,43,42,18,40,10,10,0,402
312251,0,6,40,36,76,41,36,30,20,0,14,28,469
13823,0,12,32,21,57,57,82,132,20,30,14,28,74
395480,0,24,12,14,53,66,108,162,230,60,2,10,558
278189,0,12,36,43,78,36,8,24,30,10,14,27,431
239498,0,0,12,26,54,56,64,72,80,30,14,27,385
301627,40,48,44,16,43,57,124,396,310,400,14,28,457
505756,10,0,0,11,27,55,68,132,70,20,10,20,675
895604,0,6,8,4,29,64,48,30,20,10,14,41,1236
132362,20,12,44,22,88,110,142,162,80,30,14,15,296
421020,0,12,24,20,66,65,42,72,30,10,10,14,565
955292,0,6,20,10,24,46,52,108,110,50,14,35,1399
632293,30,54,116,47,92,38,28,30,10,0,10,0,803
863490,0,12,4,25,42,42,24,66,40,0,14,0,1187
254372,0,48,64,51,77,82,112,174,160,90,14,28,403
18791,10,0,0,10,28,35,66,84,110,70,14,35,88
470909,0,0,8,7,54,46,74,108,70,0,7,14,638
798159,10,6,8,13,55,58,66,156,230,100,14,28,1047
739968,0,0,12,6,45,90,190,342,330,150,14,21,945
113006,60,120,120,86,81,41,16,18,10,40,23,0,268
387790,0,0,4,20,66,90,78,150,120,50,7,14,536
449200,20,18,24,39,44,43,30,12,10,0,2,36,615
214984,40,54,156,56,89,54,40,30,80,30,14,27,367
516314,0,24,96,64,85,17,16,12,0,0,1,10,685
263170,40,30,92,62,124,47,20,6,10,0,2,10,401
424343,0,6,24,13,56,56,70,168,60,30,14,0,580
183852,0,6,0,11,45,64,116,180,110,110,14,15,346
196227,10,42,40,29,73,57,74,72,60,50,21,23,352
165005,0,0,32,24,85,91,40,72,0,0,14,20,322
912150,0,0,12,22,50,46,10,18,0,20,14,0,1263
65617,40,36,60,21,52,74,108,168,150,90,1,23,201
26029,0,30,68,42,58,55,68,72,80,10,14,27,110
800792,0,0,12,17,55,46,40,24,0,0,14,15,1052
305812,20,6,32,29,54,46,56,72,80,30,14,15,461
852819,10,6,16,11,20,56,110,144,200,80,20,23,1167
200200120,100,0,0,0,0,0,0,0,0,0,0,0,0
227987,30,54,56,58,96,56,54,54,20,20,14,0,375
540272,0,0,8,22,50,31,16,0,30,0,14,0,692
178046,0,36,56,49,90,45,28,12,40,0,15,23,340
707082,0,12,16,15,50,59,78,132,60,10,7,14,899
6358,0,24,4,5,16,27,106,444,490,630,14,28,35
600522,0,0,8,32,41,44,48,48,50,20,2,12,757
772010,0,36,88,77,169,162,102,66,30,20,14,35,1005
164577,0,18,72,45,79,94,86,126,30,20,10,20,328
789748,20,18,40,30,59,12,6,12,0,0,9,14,1035
403022,0,6,32,23,66,47,44,72,50,30,14,15,551
611731,0,0,4,22,38,55,64,90,30,10,14,0,770
13413,50,102,72,45,50,27,30,30,0,20,2,0,72
232098,20,24,96,41,78,40,36,42,10,10,10,16,380
1608080,100,0,0,0,0,0,0,0,0,0,0,0,0
282236,60,96,156,94,88,23,12,6,0,0,10,23,436
758069,10,6,12,16,33,69,122,186,160,30,2,20,982
480118,0,36,44,54,59,37,24,60,30,20,14,0,644
446347,0,18,8,34,104,60,64,48,0,10,14,27,609
369134,0,6,40,14,48,60,102,252,180,150,14,19,529
345683,30,12,32,29,51,80,98,240,100,70,7,14,508
235255,40,60,116,81,67,15,10,6,0,0,14,0,382
229165,0,6,16,18,67,81,100,168,130,80,1,14,377
70665,50,96,120,63,72,50,48,36,20,30,10,20,209
571932,10,12,40,59,90,41,14,18,20,0,14,27,725
94569,50,48,68,40,56,51,74,84,70,20,14,15,242
889254,10,6,32,42,62,31,22,12,0,20,2,53,1220
13543,0,12,12,9,29,35,96,210,220,180,2,21,74
817057,20,24,96,36,55,23,12,6,10,0,14,20,1086
531573,10,12,4,11,45,55,44,24,40,0,16,23,693
253893,50,78,108,81,111,53,50,90,20,30,14,15,403
767574,0,6,8,9,39,50,60,66,90,0,14,27,997
148299,20,24,40,39,73,58,44,54,30,40,2,14,310
121174,0,6,32,26,52,56,42,72,40,0,10,0,279
873886,0,0,8,14,47,54,58,24,40,30,14,21,1201
484514,20,18,16,32,50,37,22,24,30,0,14,34,645
819978,0,6,36,31,67,49,36,72,10,50,14,27,1090
63080,10,48,36,40,75,60,62,90,60,20,14,35,194
25651,20,30,76,59,66,44,50,42,20,10,14,27,110
430435,0,0,12,10,57,58,58,72,60,10,14,0,589
639885,0,6,12,14,47,57,38,24,30,0,14,28,797
420011,0,0,20,17,48,63,98,72,50,10,14,19,565
70322,0,12,24,35,74,51,48,42,10,10,2,20,208
732507,10,24,44,30,66,36,28,36,30,20,2,17,938
233107,10,18,64,40,60,43,42,30,10,0,2,0,378
759136,10,0,24,20,68,43,38,60,30,20,14,0,984
406237,1020,252,236,41,19,5,2,0,0,10,23,27,568
783938,20,54,64,49,78,41,28,36,10,0,10,20,1023
265587,60,54,96,54,68,30,22,48,0,20,23,39,416
401243,130,156,156,83,58,23,16,24,20,10,14,20,560
12078,0,18,12,11,24,35,36,42,40,0,14,28,65
694175,0,6,16,6,40,51,74,84,70,70,10,21,883
343785,10,0,24,18,77,33,28,30,20,0,14,15,504
545595,0,0,4,13,42,38,30,60,60,0,14,0,692
577385,20,6,12,15,59,51,42,36,10,30,14,38,731
147582,20,12,36,43,99,95,112,108,40,10,2,8,309
310265,0,6,36,14,45,63,68,96,90,10,14,28,469
760140,0,54,72,35,78,27,24,18,20,0,10,59,986
761415,0,0,20,16,43,34,40,42,0,10,10,21,987
388064,0,6,20,23,70,78,76,144,30,30,14,15,536
398031,0,0,8,11,41,58,88,138,110,70,10,39,557
826984,0,6,8,6,19,54,100,150,100,100,14,0,1104
263532,0,24,28,10,52,74,106,222,200,140,14,20,413
938348,10,12,12,19,48,53,20,24,20,0,1,2,1339
680504,40,24,64,46,57,28,12,18,10,10,14,15,863
186607,60,126,184,85,90,29,32,30,50,0,2,0,347
153714,90,132,148,65,91,76,58,36,50,80,10,16,316
800292,10,0,48,30,56,29,20,6,0,0,14,35,1052
645049,0,0,24,23,77,53,30,42,30,0,23,28,814
766084,0,0,36,16,69,69,106,150,90,10,14,20,995
280506,0,0,32,17,82,140,194,288,250,60,7,14,430
262240,0,12,40,31,92,68,80,90,50,20,7,14,413
510238,0,0,12,10,40,67,90,228,130,80,2,20,682
925212,160,30,64,42,63,27,10,24,10,0,2,25,1313
444389,0,0,16,51,73,45,18,12,20,0,14,15,596
388709,30,54,60,42,71,57,62,36,20,30,2,20,536
521868,10,6,4,31,75,43,20,18,10,10,9,10,686
771470,30,30,116,84,165,117,132,132,70,10,10,20,1005
474176,50,48,76,67,57,12,6,0,0,10,2,10,631
648751,10,12,60,39,77,49,40,18,40,20,14,20,818
413251,80,60,108,57,78,26,26,30,0,20,2,20,570
230634,60,96,128,85,86,36,22,30,0,20,14,28,377
86605,100,96,200,86,74,27,16,12,10,30,10,0,231
93565,90,144,152,83,74,28,2,24,0,20,14,36,239
590400,0,6,4,14,40,44,26,42,20,10,14,16,738
657235,0,0,0,5,16,30,104,264,250,140,14,20,831
768225,0,12,52,20,51,54,54,60,60,30,1,10,999
642516,270,156,140,55,46,25,12,24,30,10,14,27,811
432945,10,30,72,45,42,22,10,12,0,20,19,23,581
824345,70,48,88,45,37,24,2,0,0,0,23,41,1098
667241,20,36,80,63,61,28,16,24,10,10,14,30,844
133820,0,36,44,31,90,92,122,168,130,60,8,14,298
563300,0,0,0,4,19,39,50,216,180,110,14,35,718
85231,10,12,52,28,78,69,104,138,140,20,9,23,229
941527,0,24,36,14,48,60,76,90,20,10,10,21,1362
147609,10,12,20,26,49,83,166,330,280,150,14,20,309
829801,0,30,28,33,69,23,8,6,0,0,14,0,1112
834667,0,0,0,3,23,53,84,192,170,80,14,15,1126
423251,0,0,16,28,57,66,58,60,50,30,14,20,580
856571,30,0,12,18,28,45,52,66,50,0,14,0,1164
435414,10,6,0,10,22,55,106,228,130,50,14,47,597
26941,0,90,120,57,53,42,46,66,40,0,14,28,112
659487,20,30,56,30,77,58,60,36,20,10,14,15,833
770566,0,0,36,17,90,150,242,348,320,120,14,0,1005
443384,0,6,12,9,35,57,82,108,100,40,14,46,596
730077,10,30,112,56,55,34,18,18,20,10,12,14,933
593911,0,0,8,16,35,31,24,36,30,40,10,16,748
419367,10,0,24,33,84,81,44,42,40,10,2,28,575
11308,40,30,36,19,42,52,62,192,60,40,1,2,58
76844,0,0,24,26,62,33,56,60,40,10,2,20,216
812867,0,0,8,6,30,48,78,84,30,10,10,12,1076
377311,30,24,80,51,69,40,16,18,0,0,2,7,535
362071,10,18,20,31,70,69,30,66,20,30,14,45,523
272735,20,72,68,51,103,66,72,78,30,30,14,35,426
282579,20,18,56,33,74,83,66,108,60,40,10,16,436
63393,0,12,20,9,39,44,48,114,80,10,1,10,196
297220,0,30,36,26,94,85,94,144,20,50,10,21,453
348423,0,12,24,15,49,64,72,54,60,0,14,0,510
674539,0,6,12,26,58,37,32,0,0,20,14,27,843
755245,10,12,12,3,46,60,94,240,170,90,14,27,980
913335,30,36,52,36,60,45,28,30,30,0,14,0,1281
658604,10,24,20,19,61,50,52,36,30,0,14,15,831
319751,10,30,24,22,68,68,70,84,50,60,10,16,479
218517,20,36,116,49,109,73,102,150,100,80,10,13,369
155754,10,36,36,54,87,37,38,18,10,10,14,15,317
12272,0,0,12,9,28,28,46,66,30,20,2,21,65
384450,10,12,8,11,29,44,54,120,140,110,14,15,545
732762,0,0,20,6,25,56,98,204,260,80,14,20,936
250224,10,48,112,58,89,43,18,24,30,20,2,14,398
693566,10,36,48,26,50,38,28,48,20,30,2,20,883
51410,20,0,40,28,45,54,64,150,120,70,7,14,163
449038,0,0,4,18,60,70,66,84,80,30,10,20,612
420121,10,0,0,4,22,50,100,252,200,130,14,15,565
513096,0,6,12,40,110,48,22,18,0,10,14,35,683
77141,0,6,4,19,38,35,84,138,60,120,14,0,216
254234,20,36,116,78,93,34,22,48,20,30,14,15,404
673509,0,24,36,36,57,31,20,36,10,10,10,0,854
873139,0,0,36,32,67,32,12,6,10,0,14,21,1201
865200,0,0,8,6,32,53,58,90,20,20,14,15,1193
328431,0,0,8,9,41,67,70,126,50,30,1,10,489
274198,20,12,36,25,73,73,114,138,90,30,14,41,429
671887,0,0,8,10,48,52,46,24,30,30,7,14,843
759176,0,0,32,34,74,38,40,30,20,10,14,15,984
366221,0,54,64,34,90,73,82,90,60,60,14,23,525
801675,0,24,40,30,53,49,48,48,30,0,10,39,1053
186932,10,54,92,57,103,54,48,60,40,0,10,41,347
906746,20,0,36,19,40,33,18,0,20,0,14,27,1250
939303,0,12,0,11,36,53,52,66,20,20,14,15,1352
558332,70,18,48,26,44,32,44,54,50,20,14,0,716
890722,0,12,24,16,42,46,64,126,80,50,23,35,1225
181693,80,66,100,62,109,48,34,48,30,20,14,31,343
696956,60,36,56,24,57,46,30,18,30,20,2,20,887
829362,0,0,8,16,54,36,56,36,10,0,14,35,1111
349312,0,12,16,15,33,64,74,132,100,40,14,48,510
299653,10,30,60,28,74,53,54,72,20,0,2,0,456
830469,0,0,4,5,34,60,62,84,40,0,14,0,1112
245867,0,24,52,50,90,80,76,120,50,20,14,15,392
798121,0,0,56,19,71,55,72,42,40,40,2,20,1048
524962,0,12,0,15,41,59,86,54,40,20,14,20,679
200800,100,0,0,0,0,0,0,0,0,0,0,0,0
676360,30,36,92,55,55,22,12,0,30,0,14,15,856
113670,20,54,92,52,83,39,22,42,10,0,2,10,267
541405,0,0,0,17,42,78,60,72,60,20,14,0,699
556467,20,0,4,11,31,48,46,60,20,0,14,46,707
279454,0,18,24,27,114,129,174,264,180,50,14,35,430
694025,0,0,4,4,10,32,76,246,210,140,14,0,883
571200,0,6,16,5,41,76,96,162,100,40,2,10,726
11040,10,78,124,73,55,38,26,12,30,0,14,15,57
505602,0,0,20,8,41,55,100,84,50,30,2,37,664
148501,110,114,160,70,51,15,16,6,0,0,1,23,310
816677,10,30,36,34,53,57,64,48,40,40,14,15,1083
175760,0,0,12,25,62,37,44,48,90,50,2,20,337
833988,0,0,8,7,36,49,62,84,20,30,14,15,1118
