image_id,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,tag1,tag2,tag3
490228,10,66,124,69,39,11,8,12,0,0,10,15,658
86281,10,6,52,41,76,59,78,42,30,20,10,17,230
429374,0,12,40,53,81,49,26,12,10,0,2,10,587
864395,0,0,0,6,14,47,90,186,70,30,14,21,1180
750060,0,0,12,11,36,56,60,102,80,0,14,23,960
827641,0,12,8,18,64,47,44,30,20,30,2,53,1104
535518,0,18,56,46,51,23,16,12,10,0,14,0,695
263953,0,24,72,52,112,56,40,42,20,0,14,0,401
332358,20,30,100,60,67,39,40,60,40,30,14,20,491
571841,0,0,12,21,71,69,68,48,30,0,14,27,725
863824,20,24,40,26,65,42,50,36,10,10,14,15,1189
928300,0,24,28,17,54,50,44,60,40,0,14,23,1322
165630,0,36,108,66,105,53,54,54,70,20,14,15,328
419006,0,0,28,21,59,72,86,126,70,30,14,41,575
150061,0,24,24,48,63,54,34,42,10,20,16,23,312
18768,10,24,40,35,59,64,60,150,80,50,10,19,89
891009,0,0,8,1,12,28,62,186,210,320,14,28,1224
571770,0,0,16,26,65,31,16,18,0,10,10,20,721
372476,10,0,20,30,83,60,26,66,30,10,14,35,530
866999,0,6,4,7,12,42,82,204,270,190,14,24,1195
275767,0,18,48,17,54,73,192,432,350,220,2,20,428
771149,0,12,28,13,41,51,46,102,100,20,14,15,1004
797788,10,24,44,31,83,49,32,54,20,0,14,0,1047
10301,20,48,64,28,52,45,52,54,30,30,4,23,52
810597,0,0,12,5,28,47,82,108,70,20,7,14,1060
414711,10,0,20,23,61,51,72,18,50,10,14,35,565
265623,10,60,100,59,67,25,32,60,10,20,14,23,416
429257,0,0,12,13,65,77,66,78,80,30,2,14,587
382914,20,30,28,38,84,49,54,54,40,40,14,16,543
444964,0,6,16,16,71,58,38,30,20,0,15,23,596
342574,0,0,4,1,18,55,86,144,140,70,23,36,504
767389,0,0,20,13,43,51,42,48,30,10,14,21,997
101658,10,0,0,6,32,59,102,246,230,40,2,20,252
500801,10,0,24,14,51,46,62,108,30,30,14,15,672
880385,10,0,16,3,16,51,72,180,110,130,14,0,1210
848969,20,18,32,14,48,65,68,126,70,10,2,12,1159
873987,0,6,8,7,32,41,90,138,70,50,14,21,1201
932690,10,12,40,36,55,17,12,6,10,10,14,0,1335
516158,10,6,52,41,67,37,32,36,0,20,10,21,685
839628,0,0,4,7,16,42,64,174,180,210,1,10,1137
836780,20,18,20,26,70,31,16,6,0,0,14,0,1118
854638,20,12,24,26,72,55,72,96,90,10,14,0,1170
75656,30,48,120,55,91,59,58,66,80,20,6,10,215
26102,230,162,268,57,29,7,6,12,10,0,14,27,110
228022,30,36,60,54,90,55,84,114,30,30,1,14,375
712722,10,6,16,25,77,29,16,12,0,10,7,14,901
346101,100,114,152,89,82,14,10,12,10,0,14,27,508
101487,150,198,216,109,73,22,18,6,0,20,23,25,251
30948,40,120,148,78,62,19,16,6,0,0,14,15,121
362476,0,18,24,16,60,66,96,234,110,100,2,23,522
253809,0,18,64,50,121,99,82,120,40,20,14,28,403
739687,0,12,32,24,64,41,36,6,30,0,14,15,949
74378,10,36,56,34,79,70,84,90,100,30,14,27,213
222459,20,24,52,39,77,57,64,54,30,80,7,14,372
106362,0,0,28,28,53,66,90,114,90,20,7,23,258
303725,0,42,68,68,86,69,62,120,20,30,2,21,460
477465,20,12,32,69,70,16,10,12,10,20,1,2,631
916492,30,24,40,37,48,45,40,30,10,0,1,2,1288
168303,10,30,92,71,88,27,22,0,20,10,2,20,322
694290,0,12,40,17,52,64,68,48,70,30,14,27,882
949900,20,6,36,9,51,46,44,84,90,30,10,52,1389
65258,90,162,196,52,33,14,8,18,0,10,2,20,195
802569,0,0,4,3,17,30,64,132,100,60,14,0,1056
871750,0,0,4,7,25,76,70,114,30,20,14,21,1201
418435,0,12,28,34,89,74,40,42,60,0,10,38,575
494867,30,48,44,39,71,57,78,132,110,40,2,20,662
937735,20,30,56,30,47,37,34,30,10,10,14,34,1351
930698,10,18,68,26,57,54,26,36,20,30,10,15,1329
517276,0,0,8,18,53,66,92,120,50,40,14,35,684
864074,0,18,16,11,35,63,70,114,110,30,2,18,1188
861343,10,12,56,19,35,67,92,90,110,20,10,20,1183
87006,0,6,8,28,58,52,76,108,40,40,15,23,220
853248,10,36,36,29,70,56,36,24,20,20,2,10,1167
18913,20,18,52,34,47,23,24,6,10,10,10,15,88
50490,0,6,36,24,50,48,80,150,30,40,18,23,172
276449,10,36,76,69,81,55,76,84,40,0,1,2,429
625360,10,0,12,11,31,65,88,204,210,140,14,20,791
242043,40,42,68,40,82,33,28,24,10,10,14,15,388
211705,10,6,40,29,92,72,40,42,10,0,2,10,363
503355,10,18,16,30,76,33,32,36,0,10,2,10,664
766057,0,6,28,10,47,43,48,48,50,10,14,0,997
489259,10,18,24,39,56,37,22,24,30,10,10,0,656
314484,10,6,8,6,21,51,84,228,210,90,17,23,476
285672,0,24,20,12,45,70,106,168,110,140,14,27,440
28002,10,18,24,28,48,60,118,156,160,30,10,20,114
191380,20,24,44,37,67,56,50,84,40,10,14,15,350
209384,40,30,44,49,95,47,56,24,0,20,14,34,363
240400,40,54,108,66,76,80,60,96,30,60,18,40,386
199841,20,144,144,88,75,34,22,30,10,10,10,0,355
942968,10,6,16,27,50,52,44,12,40,20,14,21,1366
426768,0,0,28,25,81,107,88,132,120,10,14,0,586
331895,20,18,40,32,73,82,104,144,80,70,2,0,492
770692,10,6,32,26,95,169,254,288,160,100,2,16,1005
637079,40,60,88,85,85,18,6,18,0,0,2,50,805
144071,0,6,28,24,73,74,86,90,130,40,10,20,306
281882,10,60,64,85,180,103,64,66,90,20,14,23,430
26001,10,30,56,21,54,43,86,192,120,80,14,27,110
878472,50,138,100,58,28,7,0,12,0,0,7,14,1210
24281,10,36,64,28,54,59,88,138,20,60,15,23,105
948453,0,0,12,5,21,48,80,90,80,60,14,47,1371
207774,10,0,24,25,50,52,46,114,60,40,14,20,361
916679,0,0,16,22,54,45,32,24,0,0,14,0,1279
697022,10,12,20,29,52,38,50,60,80,20,14,51,888
943705,0,0,12,3,20,54,64,120,100,10,14,20,1356
568935,10,66,40,65,75,27,20,12,20,10,14,27,725
25556,10,12,40,27,56,55,76,126,120,20,14,35,110
386370,0,6,76,36,80,19,6,18,0,0,7,14,545
167923,0,18,44,42,86,55,30,42,10,10,14,35,322
10994,40,42,108,43,59,44,50,60,50,10,7,14,57
716575,0,0,0,3,26,40,78,132,130,120,14,0,901
503352,50,18,28,29,40,41,32,30,10,20,14,0,675
52900,50,90,100,39,51,26,24,30,0,20,23,36,174
884897,0,0,16,10,36,38,46,120,10,20,14,28,1214
935250,10,6,8,13,61,70,78,30,10,10,14,0,1331
667137,70,24,76,51,65,42,18,12,0,10,2,0,844
476497,10,6,8,22,58,75,86,84,110,60,14,21,640
339128,20,12,36,27,72,90,70,90,80,60,12,14,501
885120,0,6,0,7,31,39,72,72,40,40,14,33,1214
913094,10,0,12,6,14,38,68,222,210,230,2,0,1278
636116,0,6,8,4,32,55,62,78,90,60,14,15,797
467769,10,12,12,43,89,57,30,36,10,10,10,21,635
9302,190,216,280,64,33,17,14,18,0,10,23,24,45
263965,0,0,12,8,41,80,158,330,140,90,14,27,401
824628,10,18,28,12,42,38,64,102,50,20,2,14,1098
461577,20,6,24,37,60,39,18,0,0,10,7,10,615
639721,0,12,24,16,42,52,36,24,10,10,14,0,797
607228,0,0,0,11,45,38,38,0,10,10,14,0,751
102332,0,0,8,20,39,49,94,168,210,120,14,15,252
764443,0,0,12,9,40,51,42,72,30,30,14,0,993
41407,10,102,88,53,83,36,42,42,10,10,10,20,145
680413,0,6,16,10,19,45,108,192,170,60,14,27,863
691828,0,0,8,14,43,51,40,66,20,10,14,20,871
775243,10,42,88,38,59,39,22,36,30,0,2,42,1011
398512,0,24,24,29,69,67,32,48,30,0,14,15,557
722786,50,36,120,49,44,13,2,0,0,0,14,35,921
112176,50,72,104,71,72,45,44,66,70,20,14,0,266
515823,0,0,4,16,63,94,72,108,40,10,10,39,683
267997,10,6,16,15,52,93,174,390,300,310,14,15,419
878120,30,24,72,27,51,35,24,24,10,10,9,14,1206
635998,0,6,16,20,74,88,80,72,40,0,14,21,804
362437,0,18,20,2,29,57,96,228,290,160,14,0,523
758514,0,0,12,8,56,49,88,102,90,0,14,0,984
535410,0,6,12,10,46,45,34,60,20,0,7,14,694
443537,50,24,60,71,97,33,28,18,10,0,14,27,609
676618,40,60,64,42,56,25,26,6,20,0,2,0,856
848879,0,6,12,14,45,96,130,162,40,20,14,0,1154
393392,0,24,16,16,48,50,44,36,70,10,14,0,554
816953,0,0,4,15,40,37,54,36,0,10,2,0,1075
855357,20,30,32,11,43,66,66,150,190,40,14,0,1173
851535,50,66,48,40,85,44,24,18,0,10,14,15,1163
939653,10,18,12,6,30,49,98,168,190,140,2,21,1353
712152,0,12,24,21,62,66,70,114,50,30,10,20,906
626571,0,0,4,8,40,51,66,84,30,50,23,50,792
544880,0,0,12,23,50,41,48,30,30,20,14,15,705
502264,10,0,8,1,31,63,90,150,130,30,14,35,672
606757,0,0,4,0,8,19,70,168,190,160,14,46,764
676043,20,6,24,19,43,43,44,66,70,20,14,28,855
112901,10,48,72,63,86,44,18,18,0,0,2,0,267
226614,20,60,108,74,92,57,38,66,40,30,14,15,375
147445,30,24,44,53,100,81,118,96,100,80,23,39,309
159403,30,30,108,60,70,14,6,6,0,0,14,0,321
186715,30,90,124,71,100,48,36,72,50,10,2,0,347
806257,0,6,24,9,45,67,72,84,50,40,14,48,1064
760209,10,24,24,21,53,60,70,102,120,40,2,20,985
159858,0,18,12,33,76,58,38,36,0,0,14,27,321
941661,0,0,12,5,33,61,72,120,90,50,14,15,1363
82360,10,54,96,35,55,65,88,174,90,30,1,10,225
761972,0,6,20,18,33,42,46,30,20,0,14,15,987
886620,0,24,24,42,52,18,12,18,0,0,23,63,1207
410585,0,0,28,32,89,39,24,30,20,0,14,15,565
294753,10,6,60,52,89,36,12,24,20,0,14,19,448
878944,10,0,12,7,18,52,86,144,120,90,2,0,1210
2347,0,6,28,10,34,55,80,258,190,180,2,10,19
84913,0,78,144,60,66,22,8,6,0,0,14,15,228
507980,40,36,92,79,84,32,14,6,0,10,14,15,676
705258,0,0,20,4,41,62,68,66,40,40,14,15,886
55806,0,30,36,30,74,51,80,168,90,40,2,7,179
506054,20,18,36,42,63,38,8,6,10,10,10,20,675
679651,0,12,28,23,46,80,60,120,130,40,14,27,864
551388,0,0,12,8,34,32,46,72,40,40,7,14,706
96891,380,300,356,74,32,10,4,6,10,10,14,23,244
1602000,100,0,0,0,0,0,0,0,0,0,0,0,0
248033,40,72,136,55,52,20,14,30,10,0,10,0,394
365228,0,0,28,21,46,81,142,258,230,130,14,28,525
282730,10,0,52,24,90,60,46,84,10,10,14,35,437
927280,20,30,28,29,71,38,8,6,0,10,23,0,1308
153492,0,18,24,29,94,74,50,36,80,0,14,21,315
101520,0,24,24,19,43,47,118,336,530,430,14,35,251
419206,20,42,144,69,83,28,20,18,10,0,1,14,575
874287,0,0,16,31,75,33,12,0,10,0,14,35,1201
64950,50,30,64,56,84,73,46,30,60,20,2,0,199
420208,10,42,44,32,84,60,30,24,0,10,14,15,576
630211,0,6,12,13,40,53,44,42,40,0,14,15,797
429254,0,0,16,16,67,72,60,90,60,10,2,20,587
308917,30,42,96,33,44,44,62,72,70,10,2,10,467
749479,0,6,20,7,52,65,38,60,30,0,14,27,960
46199,30,60,76,43,52,8,12,6,30,0,12,14,156
837761,0,18,56,34,54,28,20,0,0,0,14,0,1133
23058,70,132,164,61,53,14,12,18,10,0,2,10,101
471491,0,0,4,9,37,65,64,114,70,40,14,15,638
659259,0,24,24,34,92,51,34,78,20,10,14,0,833
11593,0,30,60,51,59,39,26,36,0,0,2,20,61
512422,0,18,60,29,94,47,28,48,30,0,14,15,682
758347,0,6,4,16,35,56,118,216,280,30,14,21,982
34024,0,12,8,21,51,35,34,36,30,0,14,35,128
503533,0,0,8,18,55,75,84,120,20,70,14,37,673
53931,30,18,20,32,45,62,84,114,110,80,14,15,175
795478,20,12,32,12,32,42,46,36,10,0,14,38,1032
603993,0,6,48,38,67,55,48,24,20,0,23,39,759
927452,20,18,12,16,52,55,34,60,0,10,2,20,1308
953113,0,0,4,2,38,47,54,54,30,30,7,14,1396
770236,0,6,104,98,203,89,58,30,10,0,19,23,1005
285000,0,6,44,28,66,97,140,246,160,70,14,19,439
13664,30,18,64,60,55,37,42,66,10,20,2,21,74
255987,0,6,36,25,79,66,80,102,90,80,7,14,405
193047,10,24,88,67,89,40,18,30,0,20,14,0,352
237407,0,18,16,35,49,50,78,114,90,60,7,14,383
72784,40,108,160,56,73,46,50,36,10,0,2,34,211
706126,10,12,24,23,63,18,16,24,10,0,10,17,898
829178,0,0,8,3,30,44,64,108,80,30,14,28,1111
20428,0,6,8,5,22,38,70,114,30,20,2,21,94
761945,10,30,52,43,46,9,8,6,0,0,2,14,987
801160,0,0,8,2,5,24,92,342,290,340,2,11,1053
693688,0,30,20,23,51,64,48,54,80,20,14,27,882
917227,0,0,8,4,41,50,58,78,70,40,14,0,1279
283626,0,0,4,11,41,44,96,150,70,70,2,7,431
261371,10,6,16,16,74,97,106,156,80,50,14,35,401
723761,0,0,0,2,26,55,72,144,70,60,14,15,915
262716,10,6,48,40,72,46,56,66,60,50,10,40,411
11073,20,78,112,44,69,39,20,12,0,0,2,5,58
731334,40,48,84,40,41,6,12,0,10,0,14,18,931
503282,0,0,0,1,10,45,92,222,210,180,14,20,664
847744,30,48,56,39,73,45,28,72,0,10,14,35,1157
640630,0,18,4,10,48,57,42,30,10,10,14,0,797
66377,0,60,108,45,77,71,72,66,30,0,2,10,201
315876,0,6,12,12,55,48,26,18,20,0,1,14,475
34339,40,48,84,43,60,34,36,60,10,0,14,15,129
309581,40,24,124,50,62,30,26,24,10,20,14,15,467
469377,0,0,4,5,13,37,76,222,200,200,23,25,631
943918,20,18,36,35,66,19,14,18,0,10,10,15,1368
12464,20,42,44,24,57,41,66,36,70,80,2,20,67
612963,0,6,40,32,82,52,56,96,70,20,14,28,771
332254,10,66,128,75,107,40,40,54,20,30,2,0,492
71907,0,18,24,26,57,42,36,48,30,30,2,10,210
66986,0,0,4,5,18,31,90,336,170,190,14,28,195
296840,20,30,48,60,89,43,32,30,30,20,6,10,451
738462,30,24,56,22,70,58,54,114,30,20,2,28,947
33558,0,0,8,12,34,46,36,96,20,50,14,19,128
773107,10,42,48,36,80,49,44,30,10,20,10,0,1007
831867,10,24,48,45,43,27,8,24,10,0,14,53,1112
694411,0,0,24,20,56,48,76,48,90,10,14,27,882
625556,0,0,12,23,61,75,90,102,90,20,14,20,791
547984,0,0,4,15,46,58,42,72,10,10,14,15,705
671288,10,30,52,39,54,25,14,42,10,0,14,15,849
767449,0,0,8,5,20,34,86,144,160,90,14,35,997
461657,30,24,48,27,67,35,32,30,0,0,14,15,626
152836,10,24,68,59,91,55,28,42,40,0,14,21,315
269021,10,54,96,59,86,95,94,138,110,70,2,25,419
346104,20,36,56,29,70,41,32,12,10,0,20,23,507
481085,0,12,16,26,45,36,22,18,20,30,14,0,646
245473,50,78,100,69,107,31,44,18,0,20,10,20,392
772304,0,42,108,68,203,130,112,84,30,10,14,20,1005
365584,60,54,124,58,119,49,22,30,20,0,14,15,525
332472,10,18,44,46,101,51,32,60,40,20,2,20,491
518089,0,36,72,76,64,19,14,0,10,0,1,2,685
775680,0,12,28,18,57,28,14,0,10,10,2,20,1003
731120,20,42,56,39,58,35,14,30,20,10,14,27,934
129244,0,12,24,22,55,42,42,42,50,0,10,33,290
898747,0,0,24,12,46,50,16,6,0,0,14,21,1236
810887,0,6,8,24,62,41,16,18,0,0,14,35,1060
10903,0,18,28,19,52,71,92,102,90,50,14,23,57
101821,0,36,76,46,97,88,70,114,80,30,14,15,251
578471,0,0,12,11,24,71,94,192,80,20,10,24,732
166767,50,24,80,60,88,59,24,24,10,20,7,14,322
955531,0,0,20,9,31,50,62,48,60,30,14,0,1399
297124,40,42,100,58,98,61,60,30,20,10,10,21,453
19931,50,96,128,54,58,29,38,48,20,10,7,23,91
436848,0,0,16,8,49,74,60,96,90,40,14,0,597
303572,300,180,332,83,48,10,6,18,0,20,2,36,460
19990,110,114,148,64,57,18,8,18,0,20,8,10,91
755349,10,12,32,44,64,34,12,18,0,0,14,19,977
112790,10,0,64,18,43,56,80,180,190,120,2,12,267
29675,20,0,28,14,35,40,44,66,30,20,2,20,118
894699,10,18,24,16,60,32,18,12,0,10,14,0,1221
419029,390,204,216,50,20,5,4,0,0,10,14,49,576
759341,40,72,64,33,49,52,38,60,30,10,13,23,986
288246,0,0,16,10,75,63,54,66,30,60,14,15,431
765684,10,24,96,29,100,53,42,36,40,0,2,20,995
558502,0,6,8,24,57,31,14,24,0,10,2,28,714
10638,10,0,24,9,23,28,30,30,10,10,15,23,55
168576,20,36,56,23,37,63,98,174,150,190,14,46,330
899776,10,42,32,28,51,40,26,42,20,0,23,39,1245
33555,50,66,128,53,53,28,26,36,0,0,23,35,129
803473,0,0,12,16,49,33,18,18,30,0,2,0,1045
252440,50,132,204,83,64,20,10,12,10,10,14,15,398
640624,0,6,12,25,59,46,12,0,20,0,14,15,797
306189,20,0,28,11,36,52,102,204,140,70,14,35,465
938779,10,6,44,11,44,45,64,54,80,70,10,21,1351
183852,0,6,0,11,45,64,116,180,110,110,14,15,346
412615,0,12,44,38,69,63,70,60,30,40,14,15,570
81501,10,30,40,38,69,37,40,48,10,10,14,27,224
196382,0,6,24,21,62,73,102,120,80,50,14,27,352
512578,0,36,48,51,79,37,22,42,30,0,14,28,682
548267,0,6,8,17,62,35,16,12,20,0,14,15,707
234281,0,60,64,63,65,48,48,30,40,10,14,15,380
149186,60,96,160,83,82,64,68,108,50,20,2,10,311
742040,50,36,36,23,34,40,50,54,30,20,14,24,954
11040,10,78,124,73,55,38,26,12,30,0,14,15,57
253692,0,36,28,37,91,42,24,60,0,0,14,15,402
35763,0,0,4,4,20,30,66,174,110,160,7,23,132
616031,10,18,28,36,60,19,14,24,10,0,14,0,776
253464,20,84,160,79,116,48,48,42,20,10,14,15,403
247483,0,6,8,11,40,59,76,120,150,120,10,36,394
74999,10,0,28,15,48,45,70,72,60,20,14,0,214
255634,70,156,200,109,84,29,28,12,10,30,14,19,403
498755,20,12,56,64,95,48,26,30,0,20,14,15,668
95692,10,30,92,50,94,44,50,72,60,40,14,18,241
696863,10,6,16,15,42,42,84,72,110,40,14,15,887
282975,10,54,48,41,89,70,60,120,30,0,14,27,436
606590,0,0,0,2,5,31,66,228,160,80,14,27,751
831351,0,24,76,32,66,45,40,54,70,40,14,28,1116
690982,0,0,28,11,46,53,52,84,80,20,14,0,878
565878,0,6,24,13,65,48,30,24,10,10,10,20,720
955906,10,0,8,3,15,35,70,126,90,100,14,53,1403
482912,0,0,4,5,17,53,80,114,120,40,4,14,645
546274,0,6,20,35,56,30,24,48,20,20,14,46,705
547840,10,6,12,15,45,40,66,66,50,20,14,0,705
311876,0,6,20,20,71,57,42,66,20,0,14,28,469
463909,0,6,20,19,54,57,46,90,10,30,14,21,628
691183,20,18,40,21,48,64,84,144,190,110,14,0,879
721583,0,0,0,9,36,56,60,120,70,10,14,15,915
450617,800,216,212,70,29,8,6,0,0,0,2,14,614
645512,10,0,40,17,60,72,54,18,30,0,10,28,814
695397,0,6,28,14,35,53,70,132,90,80,7,14,887
399950,0,6,4,6,22,61,92,168,150,50,14,35,551
546228,0,0,0,5,44,42,40,42,30,0,14,33,692
521637,10,36,48,49,50,28,20,6,10,10,12,14,686
831704,0,6,8,18,62,36,36,42,30,20,14,27,1112
696470,50,102,88,56,48,15,14,6,10,0,14,0,887
399876,30,6,20,9,24,37,110,426,350,420,14,28,560
190231,0,12,24,18,44,62,170,252,340,200,12,14,349
784117,0,6,0,7,28,64,110,162,140,80,10,25,1024
545745,0,0,0,12,36,42,42,42,0,10,7,14,692
464179,20,36,32,53,71,57,40,48,20,20,2,20,629
648391,0,12,12,13,49,50,112,204,160,90,14,15,819
327778,0,24,76,42,75,47,34,66,70,40,10,17,487
173597,0,24,28,19,46,78,154,384,430,300,14,0,335
505063,0,6,4,5,21,54,108,294,280,160,14,37,673
160040,100,0,0,0,0,0,0,0,0,0,0,0,0
276101,30,48,96,58,90,48,44,66,30,50,8,14,429
894539,0,0,4,5,29,43,66,66,10,50,14,53,1221
912591,20,30,24,23,51,51,46,72,50,50,14,20,1277
470432,10,0,36,22,48,71,70,150,50,40,10,14,636
617870,0,0,0,7,19,54,72,138,130,50,14,35,769
469081,40,120,136,54,41,7,0,0,10,10,14,15,631
863937,0,0,12,16,51,39,50,42,20,10,14,53,1180
854356,10,24,12,8,42,44,52,66,10,20,14,28,1164
412314,30,30,64,43,79,57,42,42,10,40,2,35,570
29438,10,60,84,35,59,63,60,126,100,40,3,10,119
85769,0,18,36,25,74,55,30,60,50,20,14,15,220
211504,0,12,28,31,68,57,68,108,130,50,14,0,363
603748,10,6,32,51,83,43,38,18,50,0,14,15,759
790664,20,6,24,24,65,55,54,84,50,40,7,14,1033
430125,0,0,12,19,47,62,52,90,30,30,14,20,589
809450,0,6,4,6,27,50,86,84,80,60,2,20,1069
14623,0,18,56,23,44,48,66,132,110,0,2,10,77
63040,10,30,88,52,86,55,46,54,30,10,14,15,194
902730,20,6,32,11,40,52,60,72,50,40,14,19,1252
365525,0,6,16,7,27,41,84,228,340,200,7,14,526
440396,30,12,80,68,64,26,18,18,0,20,2,0,602
64730,10,18,80,39,93,70,66,108,40,10,1,14,199
49294,10,60,120,49,66,44,42,48,50,20,2,0,170
388094,0,0,16,14,80,87,70,78,20,20,14,0,536
504799,0,6,12,13,83,79,54,42,20,0,14,15,673
913757,0,6,20,8,36,66,64,120,140,80,2,20,1281
1600200,100,0,0,0,0,0,0,0,0,0,0,0,0
263894,10,12,72,44,75,67,82,102,80,50,7,14,401
405699,10,48,68,54,58,30,16,18,20,20,7,14,564
932835,30,6,24,30,51,40,22,6,10,20,14,15,1324
146899,50,144,184,99,88,39,46,24,20,30,6,23,309
873658,0,0,0,22,65,42,36,42,0,0,14,21,1201
911795,40,48,36,39,71,51,34,36,30,10,14,15,1274
849189,30,12,24,31,71,55,48,30,20,20,14,39,1159
863490,0,12,4,25,42,42,24,66,40,0,14,0,1187
631892,10,24,44,41,100,26,4,0,0,10,14,0,800
867996,10,6,0,6,18,46,70,132,160,50,19,23,1193
836878,0,6,24,20,70,35,30,12,10,10,2,0,1118
75932,0,18,40,30,76,81,102,210,160,80,1,23,215
917668,40,66,84,36,67,53,54,48,50,50,1,14,1292
325013,10,12,44,33,99,58,44,60,30,0,10,20,483
542374,0,6,12,14,54,68,42,78,30,0,14,0,699
912014,0,6,16,16,48,40,24,12,0,20,14,28,1263
395375,10,30,44,39,49,28,18,30,10,0,14,35,554
125787,10,18,64,64,79,27,18,12,10,0,2,0,284
10754,0,24,44,38,69,64,56,90,30,30,14,28,57
332092,10,24,44,46,79,64,46,36,50,50,2,20,491
662398,20,6,12,16,25,54,66,198,150,200,10,0,839
674419,10,18,44,25,68,34,32,36,30,10,14,45,854
943021,0,12,12,6,14,57,88,132,70,80,14,28,1356
810761,0,0,12,15,52,54,40,36,20,10,14,0,1060
171283,40,66,120,85,126,67,38,54,30,20,14,0,333
417946,0,48,80,62,61,41,28,42,20,10,14,0,576
103146,0,12,44,37,76,36,42,36,30,10,14,0,252
281766,10,84,120,91,167,79,48,42,20,30,20,23,430
244108,20,66,56,29,62,46,34,60,70,50,7,14,393
277668,0,6,16,23,83,153,212,258,230,70,14,0,430
356050,0,18,28,15,42,56,98,180,110,90,14,35,517
835543,0,12,28,39,64,25,16,6,0,0,2,10,1118
1201600,100,0,0,0,0,0,0,0,0,0,0,0,0
830388,10,0,28,7,32,58,88,192,140,200,1,14,1116
928635,30,54,36,14,32,21,32,48,10,30,14,0,1325
665982,10,12,12,31,58,51,36,90,60,50,2,38,844
343950,20,42,68,45,82,60,42,66,10,0,23,0,505
415158,0,6,24,23,59,61,72,96,70,50,10,39,572
10190,40,54,128,49,38,33,30,6,20,0,1,23,52
940495,0,12,36,29,68,28,16,0,0,0,14,39,1356
682337,0,0,4,6,26,56,80,114,80,60,14,0,858
541510,10,18,28,25,51,51,38,36,30,20,10,0,700
765001,0,6,28,13,45,65,88,108,120,40,14,43,996
421089,10,6,44,37,78,50,24,0,20,10,14,0,565
854536,20,6,24,9,22,53,116,222,200,110,14,20,1169
848910,0,6,12,7,24,90,148,222,120,70,14,53,1154
98262,10,36,64,61,92,64,62,54,10,10,2,10,246
571989,0,6,12,15,51,72,80,144,70,20,14,0,725
502509,0,6,16,17,59,54,40,78,10,10,2,28,672
835081,10,24,64,23,68,50,66,108,50,40,7,14,1128
521736,0,0,12,13,70,54,28,36,20,40,14,15,686
779742,0,0,8,22,84,47,18,18,20,0,20,23,1015
797726,30,48,64,44,79,39,28,6,10,0,10,20,1048
345725,20,60,68,28,85,76,82,72,30,10,2,16,508
46036,80,90,80,44,34,13,12,6,30,0,2,20,156
805388,30,24,64,43,58,23,10,30,20,10,14,0,1062
69233,0,0,0,14,32,67,66,120,70,10,2,21,206
873858,0,0,4,6,25,67,66,78,30,30,14,27,1201
471043,0,6,4,2,19,29,94,210,290,100,14,46,638
82338,10,30,64,40,87,57,98,156,50,20,2,25,225
546763,0,12,4,22,61,39,28,30,40,0,9,14,705
10824,0,36,32,29,71,50,76,114,50,30,14,28,57
772132,20,18,60,39,114,130,178,396,210,190,2,14,1005
610368,0,12,36,50,64,24,10,24,0,0,14,27,770
760021,0,48,64,31,61,45,22,42,80,10,14,21,986
250246,0,18,24,21,63,72,114,144,150,30,2,10,399
518714,40,84,128,79,54,12,6,0,10,10,14,38,685
125728,0,0,4,6,38,71,94,156,100,40,2,10,284
443640,0,0,0,3,14,41,102,204,240,130,14,21,596
825810,50,18,64,37,79,30,20,30,130,0,7,14,1102
725118,0,0,4,12,51,63,32,42,20,20,14,0,915
452891,0,0,4,6,21,47,84,96,50,50,14,23,615
528547,10,6,12,27,64,62,44,60,30,10,2,0,690
902163,10,36,56,30,55,30,26,36,10,0,2,61,1252
103122,0,0,24,28,49,61,66,114,150,70,14,21,252
752211,0,0,8,8,44,74,116,168,190,90,2,0,975
13825,10,102,84,59,53,31,24,36,20,0,14,15,74
857200,0,18,12,35,55,32,18,12,0,0,12,14,1164
666320,0,18,36,18,70,54,54,144,110,10,14,27,844
949543,0,0,16,7,45,42,102,132,100,30,7,14,1384
871301,10,24,60,27,44,36,20,12,0,20,14,0,1193
455943,0,0,16,32,66,27,20,30,20,10,10,21,615
348898,0,6,20,14,30,52,80,108,110,80,14,0,510
931977,100,42,64,41,62,62,50,42,10,40,14,0,1333
17924,60,72,124,52,63,35,38,48,20,30,14,0,87
274680,0,6,12,14,53,130,224,366,320,140,14,15,430
411662,10,6,16,32,79,58,38,120,10,0,23,28,569
937542,0,0,12,15,35,66,38,24,30,10,14,28,1339
844962,20,6,36,29,45,69,68,102,70,40,10,21,1149
512521,0,0,20,42,96,55,38,24,30,20,14,19,682
482056,10,66,92,47,38,26,10,6,0,20,10,47,649
241135,10,48,68,34,95,66,74,108,70,0,2,20,389
94671,80,120,164,60,68,26,12,12,10,0,2,7,242
27731,10,48,68,29,53,62,90,120,40,60,2,20,114
615734,10,0,12,14,49,53,38,24,40,10,14,15,769
332937,60,84,128,71,59,22,12,12,0,30,10,18,495
214984,40,54,156,56,89,54,40,30,80,30,14,27,367
275902,10,6,40,27,60,73,64,120,70,30,4,10,432
682190,10,6,4,12,35,64,68,114,130,30,14,21,865
280782,50,42,164,69,142,97,84,174,50,60,2,12,430
465547,0,6,0,7,36,63,84,90,10,20,14,27,631
